,763,0,0,1,0,0,,1001,5001,ff,StartDiagnosticSession.Default
,763,0,0,1,0,0,,1002,5002,ff,StartDiagnosticSession.Reprog
,763,0,0,1,0,0,,1003,5003,ff,StartDiagnosticSession.Extended
,763,0,0,1,0,0,,14FFFFFF,54FFFFFF,ff,ClearDiagnosticInformation.All
,763,16,23,1,0,0,,1901FF,5901FF,ff,DTCStatusAvailabilityMask
,763,41,41,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeMM_SETTING,0:Without VNodeMM_SETTING;1:With VNodeMM_SETTING
,763,42,42,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeAT_RPM,0:Without VNodeAT_RPM;1:With VNodeAT_RPM
,763,43,43,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeLC,0:Without VNodeLC;1:With VNodeLC
,763,44,44,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeAEBS,0:Without VNodeAEBS;1:With VNodeAEBS
,763,45,45,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeSCR,0:Without VNodeSCR;1:With VNodeSCR
,763,46,46,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeECALL,0:Without VNodeECALL;1:With VNodeECALL
,763,47,47,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeBSWSonar,0:Without VNodeBSWSonar;1:With VNodeBSWSonar
,763,48,48,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeSBW,0:Without VNodeSBW;1:With VNodeSBW
,763,49,49,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeHFP_FAST,0:Without VNodeHFP_FAST;1:With VNodeHFP_FAST
,763,50,50,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeHFP,0:Without VNodeHFP;1:With VNodeHFP
,763,51,51,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeMULTIDRIVE,0:Without VNodeMULTIDRIVE;1:With VNodeMULTIDRIVE
,763,52,52,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeBSW,0:Without VNodeBSW;1:With VNodeBSW
,763,53,53,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeTPMS,0:Without VNodeTPMS;1:With VNodeTPMS
,763,54,54,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeTPW,0:Without VNodeTPW;1:With VNodeTPW
,763,55,55,1,0,0,,220114,620114,ff,ECUPresent_Part2_CF.VNodeESC,0:Without VNodeESC;1:With VNodeESC
,763,24,31,1,0,0,,220117,620117,ff,WaterTempPageMMI_CF,0:Without;1:With
,763,24,24,1,0,0,,220118,620118,ff,DayBacklightsPresent_CF.Zone1,0:no backlit;1:backlit
,763,25,25,1,0,0,,220118,620118,ff,DayBacklightsPresent_CF.Zone2,0:no backlit;1:backlit
,763,26,26,1,0,0,,220118,620118,ff,DayBacklightsPresent_CF.Zone3,0:no backlit;1:backlit
,763,27,27,1,0,0,,220118,620118,ff,DayBacklightsPresent_CF.Zone4,0:no backlit;1:backlit
,763,28,28,1,0,0,,220118,620118,ff,DayBacklightsPresent_CF.Zone5,0:no backlit;1:backlit
,763,29,29,1,0,0,,220118,620118,ff,DayBacklightsPresent_CF.Zone6,0:no backlit;1:backlit
,763,30,30,1,0,0,,220118,620118,ff,DayBacklightsPresent_CF.Zone7,0:no backlit;1:backlit
,763,31,31,1,0,0,,220118,620118,ff,DayBacklightsPresent_CF.Zone8,0:no backlit;1:backlit
,763,24,24,1,0,0,,220119,620119,ff,ClusterUserSetMenu_P2_CF.ResetToDefaultValue,0:absent;1:present
,763,46,46,1,0,0,,220119,620119,ff,ClusterUserSetMenu_P2_CF.BSWSonar Activation,0:absent;1:present
,763,47,47,1,0,0,,220119,620119,ff,ClusterUserSetMenu_P2_CF.BSWRadar Activation,0:absent;1:present
,763,48,48,1,0,0,,220119,620119,ff,ClusterUserSetMenu_P2_CF.FKPActivation,0:absent;1:present
,763,52,52,1,0,0,,220119,620119,ff,ClusterUserSetMenu_P2_CF.MirorFoldingAtDoorLockActivation,0:absent;1:present
,763,53,53,1,0,0,,220119,620119,ff,ClusterUserSetMenu_P2_CF.WAC_APRUNactivation,0:absent;1:present
,763,54,54,1,0,0,,220119,620119,ff,ClusterUserSetMenu_P2_CF.SilentModeActivation,0:absent;1:present
,763,55,55,1,0,0,,220119,620119,ff,ClusterUserSetMenu_P2_CF.Auto_RelockActivation,0:absent;1:present
,763,24,31,1,0,0,,22011A,62011A,ff,ChronoTachographPresence_CF,0:Without tachograph;1:With tachograph
,763,24,31,1,0,0,,22011C,62011C,ff,BatteryWarnWireInhibition_CF,0:Not inhibited ( vehicle without EMM);1:inhibited (vehicle with EMM)
,763,24,31,1,0,0,,22011D,62011D,ff,WelcomeSequenceType_CF,0:Phantom sequence LHD;1:WS Variant1 LHD;2:WS Variant 2 LHD;3:WS Variant 3 LHD;128:Phantom sequence  RHD;129:WS Variant1 RHD;130:WS Variant 2 RHD;131:WS Variant 3 RHD
,763,24,31,1,0,0,,22011E,62011E,ff,ClusterUserSetPresent_CF,0:Without Cluster MPU;1:With Cluster MPU
,763,24,31,1,0,0,,22011F,62011F,ff,ClockDisplayMode_CF,0:24h;1:12h international;2:12h JPN
,763,24,31,1,0,0,,220120,620120,ff,ESCMMI_CF,0:Without ESC;1:With ESC
,763,24,31,1,0,0,,220121,620121,ff,Clock_CF,0:Clock not displayed / RTC OFF;1:Clock Displayed from CAN / RTC OFF;2:Clock displayed / Not set / RTC ON;3:Clock displayed and set / RTC ON
,763,24,31,1,0,0,,220122,620122,ff,ExternalTemperature_CF,0:No external Temp. management;1:External Temp. displayed (see note 1);2:External Temp. measurement / No display;3:External Temp. Measurement and Display
,763,24,31,1,0,0,%,220124,620124,ff,DIM_OutputWhenDayNightOnly_CF
,763,24,31,1,0,0,,220125,620125,ff,ChargingPlugTelltaleVariant_CF,0:Green telltale (Raw);1:Red telltale (China)
,763,24,31,1,0,0,,220126,620126,ff,MexType_CF,0:Without MEX (T4);1:Without MEX (C1A);2:With MEX;3:With MEX (Renault sport);4:Without MEX (C1A VU);5:With MEX C1A VAZ
,763,24,31,1,0,0,,220127,620127,ff,DPFManualRegenMMI_CF,0:Without DPF manual regeneration page;1:With DPF manual regeneration page
,763,24,31,1,0,0,,220128,620128,ff,AWDMMI_CF,0:Without AWD MMI;1:With AWD MMI
,763,31,31,1,0,0,,220129,620129,ff,ATBeepInR_CF,0:Without sound;1:With sound
,763,24,31,1,0,0,,22012A,62012A,ff,I_BoosterSafetybag_CF,0:Deactivated;1:Activated
,763,24,31,1,0,0,,22012B,62012B,ff,OilLevelPresent_CF,0:Without;1:With
,763,24,31,100,0,0,km,22012C,62012C,ff,MSCOilChgWarningThresholdKM_CF
,763,24,31,1,0,0,,22012E,62012E,ff,LDWMMI_CF,0:Without LDW;1:With LDW- without sound;2:With LDW- with sound
,763,24,31,1,0,0,,22012F,62012F,ff,DIM_DayNightPositionLights_CF,0:Without;1:With
,763,24,31,1,0,0,,220130,620130,ff,TemperatureUnit_CF,0:degree Celsius;1:degree Fahrenheit
,763,24,24,1,0,0,,220131,620131,ff,ADACWorldPresence_CF.Icon,0:With MEX icon;1:With MEX data icon
,763,28,28,1,0,0,,220131,620131,ff,ADACWorldPresence_CF.Nav,0:Absent;1:Present
,763,29,29,1,0,0,,220131,620131,ff,ADACWorldPresence_CF.Audio,0:Absent;1:Present
,763,30,30,1,0,0,,220131,620131,ff,ADACWorldPresence_CF.MEX,0:Absent;1:Present
,763,31,31,1,0,0,,220131,620131,ff,ADACWorldPresence_CF.ADAS,0:Absent;1:Present
,763,24,31,1,0,0,,220132,620132,ff,Chassis1MMI_CF,0:Without;1:With
,763,24,31,1,0,0,,220133,620133,ff,SCRMMI_CF,0:Without SCR MMI;1:With SCR MMI ( Lightweight);2:With SCR MMI ( Heavyweight);3:Light weight ( Euro6DFull)
,763,24,31,1,0,0,,220134,620134,ff,EgocarType_CF,0:Phantom egocar;1:Egocar 1;2:Egocar 2;3:Egocar 3;4:Egocar 4;5:Egocar 5;6:Egocar 6;7:Egocar 7;8:Egocar 8;9:Egocar 9;10:Egocar 10;11:Egocar 11;12:Egocar 12;13:Egocar 13;14:Egocar 14
,763,24,31,1,0,0,,220136,620136,ff,DimmingStrategy_CF,0:Day/night only;1:Mechanical Rheostat (wire input);2:Virtual rheostat (CAN);3:+ and - switches
,763,26,26,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.FrontWiperDrop,0:absent;1:present
,763,27,27,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.AutomaticFrontWiper,0:absent;1:present
,763,28,28,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.DWactivation,0:absent;1:present
,763,30,30,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.AutoFMHduration,0:absent;1:present
,763,31,31,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.AutoFMHactivation,0:absent;1:present
,763,32,32,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.SailingIdleActivation,0:absent;1:present
,763,33,33,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.LDWvibrationLevel,0:absent;1:present
,763,34,34,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.LKAsensibility,0:absent;1:present
,763,35,35,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.ClusterColorChoice,0:absent;1:present
,763,36,36,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.ClusterSkinChoice,0:absent;1:present
,763,37,37,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.MeterSoundLevel,0:absent;1:present
,763,38,38,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.UTAactivation,0:absent;1:present
,763,39,39,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.FCWactivation,0:absent;1:present
,763,40,40,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.TSR_OSPactivation,0:absent;1:present
,763,41,41,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.LDWvolumeByCluster,0:absent;1:present
,763,42,42,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.LDWvolumeByECU,0:absent;1:present
,763,43,43,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.LDWsensLevel,0:absent;1:present
,763,44,44,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.SingleDoorOpening,0:absent;1:present
,763,45,45,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.AutomaticIntLighting,0:absent;1:present
,763,46,46,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.WGSactivation,0:absent;1:present
,763,47,47,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.RearWiper,0:absent;1:present
,763,48,48,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.ADBactivation,0:absent;1:present
,763,49,49,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.UPAsoundVolume,0:absent;1:present
,763,50,50,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.RearUPA,0:absent;1:present
,763,51,51,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.FrontUPA,0:absent;1:present
,763,52,52,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.HandfreeUnlocking,0:absent;1:present
,763,53,53,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.AutomaticDoorLock,0:absent;1:present
,763,54,54,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.DistanceUnitChoice,0:absent;1:present
,763,55,55,1,0,0,,220137,620137,ff,ClusterUserSetMenu_P1_CF.LanguageChoice,0:absent;1:present
,763,24,31,1,0,0,,220138,620138,ff,MSCOilDistanceCounterPresent_CF,0:absent;1:with cluster internal counter;2:Present with OCS;3:Present with OCS AND internal counter
,763,24,31,1,0,0,,220139,620139,ff,MSCOilTimeCounterPresent_CF,0:Absent;1:Present
,763,24,31,1,0,0,,22013A,62013A,ff,MSCServDistanceCounterPresent_CF,0:Absent;1:Present
,763,24,31,1,0,0,,22013B,62013B,ff,MSCServTimeCounterPresent_CF,0:Absent;1:Present
,763,24,31,100,0,0,km,22013C,62013C,ff,MSCServiceWarningThresholdKM_CF
,763,24,31,1,0,0,,22013D,62013D,ff,DIM_DayNightModifiedByPCFN_CF,0:Without;1:With
,763,24,31,1,0,0,,22013F,62013F,ff,NivocodSensorType_CF,0:Without R//;1:With R//
,763,24,31,1,0,0,,220140,620140,ff,EthernetPresent_CF,0:Without ethernet;1:With ethernet
,763,24,31,1,0,0,°C,220142,620142,ff,EVDeratingPointOffset_CF
,763,24,31,1,0,0,,220145,620145,ff,EnergyFlowMMI_CF,0:Without;1:Simplified (without HVAC);2:Full (with HVAC)
,763,24,31,1,0,0,,220147,620147,ff,WelcomeSequenceInhibition_CF,0:not inhibited;1:inhibited
,763,24,31,1,0,0,,22014B,62014B,ff,SpeedScaleType_CF,0:280km/h or 180 mph;1:240km/h or 160mph;2:220km/h or 140mph;3:280km/h (Peer);4:240km/h (Peer);5:220km/h (Peer)
,763,24,39,1,0,0,km,220201,620201,ff,MSCOilChgInitialDistanceInKM_CF
,763,24,39,1,0,0,d,220202,620202,ff,MSCOilChgInitialPeriodInDay_CF
,763,24,39,1,0,0,km,220203,620203,ff,MSCOilChgUsualDistanceInKM
,763,24,39,1,0,0,d,220204,620204,ff,MSCOilChgUsualPeriodInDay
,763,24,55,1,0,0,km,220207,620207,1ff,ClusterCurrentDistanceByDIAG
,763,24,39,.1,0,1,V,22020B,62020B,ff,Supply voltage
,763,24,39,1,0,0,km,22020C,62020C,ff,MSCServiceInitialDistanceInKM_CF
,763,24,39,1,0,0,d,22020D,62020D,ff,MSCServiceInitialPeriodInDay_CF
,763,24,39,1,0,0,km,22020E,62020E,ff,MSCServiceUsualDistanceInKM
,763,24,39,1,0,0,d,22020F,62020F,ff,MSCServiceUsualPeriodInDay
,763,24,31,1,0,0,L,220301,620301,ff,GaugingThreshold.High_CF
,763,32,39,1,0,0,L,220301,620301,ff,GaugingThreshold.Low_CF
,763,24,31,.01,0,2,,220302,620302,ff,S1.Kmin_CF
,763,32,39,.01,0,2,,220302,620302,ff,S1.Kmaj_CF
,763,24,31,.01,0,2,,220303,620303,ff,S2.Kmin_CF
,763,32,39,.01,0,2,,220303,620303,ff,S2.Kmaj_CF
,763,24,31,.01,0,2,,220304,620304,ff,S3.Kmin_CF
,763,32,39,.01,0,2,,220304,620304,ff,S3.Kmaj_CF
,763,24,31,1,0,0,L,220306,620306,ff,FuelReadjust.L2offL0_CF
,763,32,39,1,0,0,L,220306,620306,ff,FuelReadjust.L0L3_CF
,763,40,47,1,0,0,L,220306,620306,ff,FuelReadjust.L2ZeroSpeed_CF
,763,24,31,1,0,0,L,220307,620307,ff,FuelReadjustNearFull.L0_CF
,763,32,39,1,0,0,L,220307,620307,ff,FuelReadjustNearFull.L2_CF
,763,40,47,1,0,0,L,220307,620307,ff,FuelReadjustNearFull.L0L3_CF
,763,24,31,1,0,0,L,220308,620308,ff,V0FuncR0.V0_CF
,763,32,47,1,0,0,Ohm,220308,620308,ff,V0FuncR0.R0_CF
,763,24,31,1,0,0,L,220309,620309,ff,V1FuncR1.V1_CF
,763,32,47,1,0,0,Ohm,220309,620309,ff,V1FuncR1.R1_CF
,763,24,31,1,0,0,L,22030A,62030A,ff,V2FuncR2.V2_CF
,763,32,47,1,0,0,Ohm,22030A,62030A,ff,V2FuncR2.R2_CF
,763,24,31,1,0,0,L,22030B,62030B,ff,V3FuncR3.V3_CF
,763,32,47,1,0,0,Ohm,22030B,62030B,ff,V3FuncR3.R3_CF
,763,24,31,1,0,0,L,22030C,62030C,ff,V4FuncR4.V4_CF
,763,32,47,1,0,0,Ohm,22030C,62030C,ff,V4FuncR4.R4_CF
,763,24,31,1,0,0,L,22030D,62030D,ff,V5FuncR5.V5_CF
,763,32,47,1,0,0,Ohm,22030D,62030D,ff,V5FuncR5.R5_CF
,763,24,31,1,0,0,L,22030E,62030E,ff,V6FuncR6.V6_CF
,763,32,47,1,0,0,Ohm,22030E,62030E,ff,V6FuncR6.R6_CF
,763,24,31,1,0,0,L,22030F,62030F,ff,V7FuncR7.V7_CF
,763,32,47,1,0,0,Ohm,22030F,62030F,ff,V7FuncR7.R7_CF
,763,24,31,1,0,0,L,220310,620310,ff,V8FuncR8.V8_CF
,763,32,47,1,0,0,Ohm,220310,620310,ff,V8FuncR8.R8_CF
,763,24,31,1,0,0,L,220311,620311,ff,V9FuncR9.V9_CF
,763,32,47,1,0,0,Ohm,220311,620311,ff,V9FuncR9.R9_CF
,763,24,31,1,0,0,L,220312,620312,ff,V10FuncR10.V10_CF
,763,32,47,1,0,0,Ohm,220312,620312,ff,V10FuncR10.R10_CF
,763,24,39,.1,0,1,L,220314,620314,ff,L2displayed1_CF
,763,24,39,.1,0,1,L,220315,620315,ff,L2displayed2_CF
,763,24,39,.1,0,1,L,220316,620316,ff,L2displayed3_CF
,763,24,39,.1,0,1,L,220317,620317,ff,L2displayed4_CF
,763,24,39,.1,0,1,L,220318,620318,ff,L2displayed5_CF
,763,24,39,.1,0,1,L,220319,620319,ff,L2displayed6_CF
,763,24,39,.1,0,1,L,22031A,62031A,ff,L2displayed7_CF
,763,24,39,.1,0,1,L,22031B,62031B,ff,L2displayed8_CF
,763,24,39,.1,0,1,L,22031C,62031C,ff,L2displayed9_CF
,763,24,31,1,0,0,km,22031D,62031D,ff,FuelRangeCorrectKmAutonom_CF
,763,24,31,.1,0,1,L,22031E,62031E,ff,VolumeFuelWarning_CF
,763,24,31,.1,0,1,L,22031F,62031F,ff,Backup.VolumeFuelWarning_CF
,763,32,39,10,0,0,s,22031F,62031F,ff,Backup.Tau_CF
,763,24,39,.1,0,1,L,220326,620326,ff,L2displayed10_CF
,763,24,39,.1,0,1,L,220327,620327,ff,L2displayed11_CF
,763,24,39,.1,0,1,L,220328,620328,ff,L2displayed12_CF
,763,24,31,1,0,0,km,220329,620329,ff,TCI_RemainingDistanceIncreaseInhibitionThreshold_CF
,763,24,31,.1,0,1,L,22032A,62032A,ff,TCI_RemainingDistanceDisapearanceThreshold_CF
,763,24,31,1,0,0,km,22032B,62032B,ff,TCI_RemainingDistanceWarningThreshold_CF
,763,24,31,.5,0,1,L,22032C,62032C,ff,GAU_BigGapForInitReadjustment_CF
,763,24,39,.01,0,2,,22032D,62032D,ff,GAU_KConso_CF
,763,24,31,1,0,0,,22032E,62032E,ff,GAU_LimitAngleReajustmentInhibition_CF
,763,31,31,1,0,0,,22032F,62032F,ff,GAU_SlopeDetectionStrategy_CF,0:Without SlopeDetectionStrategy;1:With SlopeDetectionStrategy
,763,24,31,.5,0,1,L,220330,620330,ff,GAU_GapForInitReadjstmentSlopeStrategy_CF
,763,24,31,.5,0,1,L,220331,620331,ff,GAU_MinimumRefuelDetectionThreshold_CF
,763,31,31,1,0,0,,220332,620332,ff,GAU_TempoForVU_CF,0:Fuel stabilization standard tempo;1:CDV/LCV fuel stabilization extended tempo
,763,24,31,1,0,0,,220335,620335,ff,EthernetFunctionMMI_CF,0:Without;1:Navigation only;2:Navigation and picture
,763,24,31,1,0,0,,220336,620336,ff,EgocarColor_CF
,763,24,31,1,0,0,,220337,620337,ff,GGDiagramMMI_CF,0:Without GGDiagram;1:With GGDiagram
,763,24,31,1,0,0,,220338,620338,ff,SCRPageMMI_CF,0:Without SCR Page;1:With SCR Dist Page only;2:With SCR Dist and Volume Page
,763,24,31,1,0,0,,220356,620356,ff,PCFNEVChargingModeIHMStrategy_CF,0:Without HVChargeDisplay parameter use;1:With HVChargeDisplay parameter use
,763,24,31,1,0,0,,220357,620357,ff,VacuumPumpSafety_CF,0:Deactivated;1:Activated
,763,24,31,1,0,0,,220359,620359,ff,GaugingDevFrameAvailable_CF,0:GaugingDevFrames not available;1:GaugingDevFrames available
,763,24,31,1,0,0,,220363,620363,ff,RegulEVInfosMMI_CF,0:Without EV MMI;1:With EV MMI
,763,24,31,1,0,0,,222001,622001,ff,HandBrakeState,0:Parking brake released;1:Parking brake tightened;2:Unavailable
,763,24,31,1,0,0,,222002,622002,ff,BrakeFluidLevelState,0:No default;1:Mini level is reached;2:Circuit short to battery or open circuit
,763,24,31,1,0,0,,222003,622003,ff,WindscreenFluidLevel,0:No default;1:Mini level is reached;2:Circuit short to battery;3:Unavailable
,763,24,39,1,0,0,,222004,622004,1ff,DeltaOilMeasures.Status,0:Not present;1:Pending;2:Valid;3:Invalid;4:Invalid power supply;5:Invalid open circuit;6:Invalid short circuit;7:Invalid out of range
,763,40,55,1,0,0,mV,222004,622004,1ff,DeltaOilMeasures.Measurement
,763,24,39,1,0,0,Ohm,222005,622005,ff,FuelGaugeValue
,763,24,39,.1,0,1,V,222006,622006,ff,BatteryVoltage
,763,24,39,1,0,0,Ohm,222007,622007,ff,DimmerResistance
,763,24,31,1,0,0,,222009,622009,ff,TripComputerScrollState,0:No driver request;1:Upward scrolling;2:Downward scrolling;3:Page;4:OK;5:Out of range (measured resistance doesn't comply);6:Open Circuit;7:Push to talk;8:Phone;9:Short Circuit;10:Home button;11:Back button
,763,24,31,1,0,0,,22200A,62200A,ff,IGNWire,0:IGN wire OFF;1:IGN wire ON
,763,25,55,1,0,0,Ohm,22200C,62200C,ff,ExternalTemperature.R
,763,24,31,1,0,0,,22200E,62200E,ff,DimmingSwitch,0:No driver request;1:Upward scrolling;2:Downward scrolling;5:Out of range (measured resistance doesn't comply);6:Open circuit;9:Short circuit
,763,30,31,1,0,0,,2220C0,6220C0,ff,PWMDimmingOutputState,0:PWM output OFF;1:PWM output ON;2:PWM output in protection (over current);3:Unavailable
,763,24,31,1,0,0,%,2220C1,6220C1,ff,PWMDimmingOutputDutyCycle
,763,30,31,1,0,0,,2220C2,6220C2,ff,DayNightOutputState,0:Output OFF;1:Output ON;2:Output in SC;3:Unavailable
,763,24,31,1,0,0,,2220F0,6220F0,ff,AirbagTLTDiagResult,0:TLT probably OFF;1:TLT probably ON
,763,24,31,1,0,0,,2220F1,6220F1,ff,StopTLTFailure,0:TLT not in failure;1:TLT in failure
,763,24,31,1,0,0,,2220F2,6220F2,ff,ServiceTLTFailure,0:TLT not in failure;1:TLT in failure
,763,24,31,1,0,0,,2220F5,6220F5,ff,MCANActivationState,0:MCAN in Rx mode deactivated;1:MCAN in Rx mode activated;2:MCAN in Tx mode deactivated;3:MCAN in Tx mode activated;4:MCAN in Rx/Tx mode deactivated;5:MCAN in Rx/Tx mode activated
,763,24,55,.01,0,2,km,222101,622101,1ff,TripDistanceKm
,763,24,39,.05,0,2,L,222102,622102,ff,TripFuelUsed
,763,24,55,1,0,0,s,222104,622104,1ff,TripTimer
,763,24,31,1,0,0,,222105,622105,ff,CauseOfLastTripComputerReset,0:never resetted;1:ADAC button customer reset;2:Multimedia Customer reset;3:Dist/time/carb overflow;4:odometer update;5:CAN frame loss;6:diag routine;7:Overflow of Electrical consumption (EV);8:SW reset (TCI _I loss)
,763,24,39,.05,0,2,L,222106,622106,ff,TripFuelLPG
,763,24,39,.05,0,2,kg,222107,622107,ff,TripFuelCNG
,763,24,55,.1,0,1,km,222108,622108,1ff,TripDistLPGCNG
,763,24,31,1,0,0,,222109,622109,ff,CauseOfLastTripComputerGasReset,0:Never resetted;1:ADAC buttons customer reset;2:Multimedia customer reset;3:Dist/time/carb overflow;4:Odometer update;5:CAN frame loss;6:Diag routine;7:Overflow of electrical consumption (EV);8:SW reset (TCI_I loss)
,763,24,31,1,0,0,,22210A,62210A,ff,CauseOfLastTripComputerGlobalReset,0:Never resetted;1:ADAC buttons customer reset;2:Multimedia customer reset;3:Dist/time/carb overflow;4:Odometer update;5:CAN frame loss;6:Diag routine;7:Overflow of electrical consumption (EV);8:SW reset (TCI_I loss)
,763,24,39,1,0,0,mV,22210B,62210B,ff,MemorizedOilMeasures
,763,24,31,1,0,0,,22210C,62210C,ff,MemorizedOilMeasuresOrigin,0:Oil never measured;1:Last measure;2:Previous measure
,763,29,29,1,0,0,,22210D,62210D,ff,OilFlags.B2,0:No flag lowered oil;1:Flag lowered oil
,763,30,30,1,0,0,,22210D,62210D,ff,OilFlags.B1,0:No flag engine hot;1:Flag engine hot
,763,31,31,1,0,0,,22210D,62210D,ff,OilFlags.B0,0:No flag sensor cold;1:Flag sensor cold
,763,24,55,1,0,0,,22210E,62210E,1ff,LastKilometersFuel
,763,24,39,.01,0,2,L,222201,622201,ff,L0Value
,763,24,39,.01,0,2,L,222202,622202,ff,L1Value
,763,24,39,.01,0,2,L,222203,622203,ff,L2Value
,763,24,55,1,0,0,km,222204,622204,1ff,DistanceWhenFuelLowBackupUpdateOccurs
,763,24,39,.01,0,2,L,222205,622205,ff,LbackupValue
,763,24,39,.01,0,2,L,222206,622206,ff,GAU_L1Value
,763,24,39,.1,32767,1,L,222207,622207,ff,GAU_StaticAngleLong
,763,24,39,.1,32767,1,L,222208,622208,ff,GAU_StaticAngleTrans
,763,24,39,.1,32767,1,L,222209,622209,ff,GAU_DynamicSlopeAngle
,763,24,31,1,0,0,,222401,622401,ff,FuelReadjustmentCause,0:No fuel update;2:With L2 at 0 speed;3:With L2OFF_L0;4:With L0_L3 nominal;5:With diag service;8:L2 is initialized with Diag request;10:With fuel flow failure;11:With  L0_L3 near full;12:With backup alert
,763,24,31,1,0,0,L,222402,622402,ff,L0onDuringFuelReadjust
,763,24,31,1,0,0,L,222403,622403,ff,L3DuringFuelReadjust
,763,24,31,1,0,0,L,222404,622404,ff,L2offDuringFuelReadjust
,763,30,30,1,0,0,,222406,622406,ff,NVMStatus.B1,0:NVM backup solution by default
,763,31,31,1,0,0,,222406,622406,ff,NVMStatus.B0,0:Status NVM OK;1:Status NVM unavailable
,763,28,28,1,0,0,,222407,622407,ff,FuelLevelStatus.GasGauge,0:OK;1:Gas gauge in default
,763,29,29,1,0,0,,222407,622407,ff,FuelLevelStatus.GasFlow,0:OK;1:Gas flow in default
,763,30,30,1,0,0,,222407,622407,ff,FuelLevelStatus.FuelGauge,0:OK;1:Fuel gauge in default
,763,31,31,1,0,0,,222407,622407,ff,FuelLevelStatus.FuelFlow,0:OK;1:Fuel flow in default
,763,24,31,1,0,0,,222408,622408,ff,NumberResetsCausedByFailures
,763,24,31,1,0,0,,222409,622409,ff,NumberIntendedResets
,763,25,25,1,0,0,,22240A,62240A,ff,ConfigurationErrorPart1_CF.SRVM,0:OK;1:SRVM configuration error detection
,763,26,26,1,0,0,,22240A,62240A,ff,ConfigurationErrorPart1_CF.BSWRadar,0:OK;1:BSWRadar configuration error detection
,763,27,27,1,0,0,,22240A,62240A,ff,ConfigurationErrorPart1_CF.EBA,0:OK;1:EBA configuration error detection
,763,28,28,1,0,0,,22240A,62240A,ff,ConfigurationErrorPart1_CF.MBL,0:OK;1:MBL configuration error detection
,763,29,29,1,0,0,,22240A,62240A,ff,ConfigurationErrorPart1_CF.DSMU,0:OK;1:DSMU configuration error detection
,763,30,30,1,0,0,,22240A,62240A,ff,ConfigurationErrorPart1_CF.ADB,0:OK;1:ADB configuration error detection
,763,31,31,1,0,0,,22240A,62240A,ff,ConfigurationErrorPart1_CF.VSP,0:OK;1:VSP configuration error detection
,763,32,32,1,0,0,,22240A,62240A,ff,ConfigurationErrorPart1_CF.HUD,0:OK;1:HUD configuration error detection
,763,33,33,1,0,0,,22240A,62240A,ff,ConfigurationErrorPart1_CF.MULTIMEDIA_CANM,0:OK;1:MULTIMEDIA_CANM configuration error detection
